37635700.0	15295500.0	8226700.0	5792150.0	4276450.0	3399750.0	2563510.0	1793480.0	904471.0	360387.0	
36937200.0	15062300.0	8119220.0	5733730.0	4244750.0	3378440.0	2553790.0	1789050.0	902787.0	359793.0	
36477500.0	14896600.0	8033860.0	5662050.0	4214350.0	3359040.0	2543970.0	1785460.0	900950.0	359087.0	
35940600.0	14806200.0	7979210.0	5632640.0	4194660.0	3348820.0	2538720.0	1781580.0	899510.0	358521.0	
35624400.0	14623200.0	7901090.0	5583230.0	4164770.0	3324640.0	2524880.0	1776280.0	897927.0	357810.0	
35232400.0	14559800.0	7864440.0	5562840.0	4150310.0	3315000.0	2518580.0	1772690.0	896512.0	357260.0	
34672400.0	14402200.0	7814910.0	5532800.0	4138790.0	3305890.0	2513540.0	1768890.0	894927.0	356699.0	
33994900.0	14227800.0	7727850.0	5498040.0	4116760.0	3293600.0	2504070.0	1763100.0	893102.0	356073.0	
33808900.0	14139300.0	7652720.0	5462330.0	4097870.0	3284140.0	2496700.0	1759970.0	891858.0	355629.0	
33154100.0	14004500.0	7600470.0	5431960.0	4080530.0	3275200.0	2490790.0	1756450.0	890398.0	354999.0	
32674200.0	13882400.0	7532630.0	5401050.0	4057930.0	3262300.0	2482090.0	1751080.0	888643.0	354388.0	
32440200.0	13768400.0	7524780.0	5381590.0	4043930.0	3254900.0	2478190.0	1747910.0	887268.0	353851.0	
32064000.0	13465900.0	7484890.0	5337760.0	4019910.0	3242910.0	2473140.0	1744260.0	885697.0	353195.0	
31927700.0	13352000.0	7457320.0	5309660.0	4003970.0	3232400.0	2466280.0	1740370.0	883997.0	352497.0	
31152900.0	13078000.0	7408170.0	5267310.0	3982610.0	3215590.0	2457790.0	1734700.0	881712.0	351531.0	
30759900.0	12958000.0	7352700.0	5224880.0	3967890.0	3204870.0	2451640.0	1731530.0	880147.0	350736.0	
30347200.0	12791100.0	7312680.0	5191310.0	3957020.0	3196030.0	2446980.0	1728790.0	878952.0	350130.0	
